"","id","total","xt","ytrue","yrec"
"5874",10,59,16,0.216978104361076,0.126669812905888
"5875",10,59,17,0.22986179345935,0.131484610408455
"5876",10,59,18,0.242693179901098,0.13679387350621
"5877",10,59,19,0.249428777645408,0.142883718261191
"5878",10,59,20,0.248056128954659,0.150040260735439
"5879",10,59,21,0.24227038848284,0.158549616990992
"5880",10,59,22,0.241084996029286,0.16869790308989
"5881",10,59,23,0.252605024653949,0.180771235094171
"5882",10,59,24,0.275777166042992,0.195055729065876
"5883",10,59,25,0.300511107691679,0.211837501067043
"5884",10,59,26,0.317484271921256,0.231266373933338
"5885",10,59,27,0.326447088963502,0.252946997594939
"5886",10,59,28,0.333966626293324,0.276347728755647
"5887",10,59,29,0.344468603409736,0.300936924119267
"5888",10,59,30,0.355684635631342,0.326182940389601
"5889",10,59,31,0.363000518309311,0.351554134270454
"5890",10,59,32,0.365962955968127,0.376518862465628
"5891",10,59,33,0.369311005652803,0.400545481678927
"5892",10,59,34,0.379135822552958,0.423102348614154
"5893",10,59,35,0.398856814729318,0.443657819975112
"5894",10,59,36,0.427147520516084,0.461680252465605
"5895",10,59,37,0.458172800352074,0.476638002789436
"5896",10,59,38,0.484701034200344,0.487999427650409
"5897",10,59,39,0.502479244876416,0.495428308779865
"5898",10,59,40,0.511729787249961,0.499370128019301
"5899",10,59,41,0.514540220004758,0.500465792237753
"5900",10,59,42,0.511903860849332,0.499356208304257
"5901",10,59,43,0.503686150025026,0.496682283087848
"5902",10,59,44,0.490706523189471,0.493084923457561
"5903",10,59,45,0.476667880692163,0.489205036282433
"5904",10,59,46,0.46785123719175,0.485683528431498
"5905",10,59,47,0.46921218060219,0.483161306773793
"5906",10,59,48,0.479901966292571,0.482279278178352
"5907",10,59,49,0.493648129797003,0.483678349514213
"5908",10,59,50,0.503436085540082,0.487999427650409
"5909",10,59,51,0.50534767768778,0.495685443654318
"5910",10,59,52,0.500540782237965,0.506387425386682
"5911",10,59,53,0.496192440963151,0.519558424906582
"5912",10,59,54,0.501898440847342,0.534651494273101
"5913",10,59,55,0.521081994989546,0.551119685545322
"5914",10,59,56,0.546614212836174,0.568416050782327
"5915",10,59,57,0.567444494208171,0.585993642043199
"5916",10,59,58,0.579152505610411,0.60330551138702
"5917",10,59,59,0.58641033676021,0.619804710872872
"5918",10,59,60,0.595575422607243,0.634944292559839
"5919",10,59,61,0.607094055270151,0.648177308507003
"5920",10,59,62,0.616427453339421,0.658956810773445
"5921",10,59,63,0.620866241461362,0.666892951143571
"5922",10,59,64,0.623283264889907,0.672224280303072
"5923",10,59,65,0.6297755508599,0.67534644866296
"5924",10,59,66,0.645246798261927,0.676655106634248
"5925",10,59,67,0.670461261229813,0.676545904627949
"5926",10,59,68,0.701250398861582,0.675414493055077
"5927",10,59,69,0.73042130001373,0.673656522326644
"5928",10,59,70,0.752044944306219,0.671667642853663
"5929",10,59,71,0.764608240343522,0.669843505047146
"5930",10,59,72,0.769876036693648,0.668579759318107
"5931",10,59,73,0.769492419403667,0.668272056077559
"5932",10,59,74,0.763606194424222,0.669316045736515
"5933",10,59,75,0.752351013503623,0.672107378705987
"5934",10,59,76,0.738088503235893,0.676942702351161
"5935",10,59,77,0.726297818401444,0.68372265185392
"5936",10,59,78,0.723132943727677,0.692248859350318
"5937",10,59,79,0.730476619440403,0.70232295697641
"5938",10,59,80,0.743877794658909,0.713746576868249
"5939",10,59,81,0.756020766890467,0.726321351161893
"5940",10,59,82,0.761397588156986,0.739848911993393
"5941",10,59,83,0.758850466932822,0.754130891498807
"5942",10,59,84,0.75311985621357,0.768968921814188
"5943",10,59,85,0.753670607991538,0.784164635075591
"5944",10,59,86,0.767539252855562,0.799519663419071
"5945",10,59,87,0.791809294099568,0.814835638980683
"5946",10,59,88,0.815699760090163,0.829914193896481
"5947",10,59,89,0.831068005465816,0.84459607423137
"5948",10,59,90,0.839271054464374,0.858878481765645
"5949",10,59,91,0.84715972041922,0.872797732208456
"5950",10,59,92,0.858096825019396,0.886390141268947
"5951",10,59,93,0.868929595753864,0.899692024656265
"5952",10,59,94,0.875378759522383,0.912739698079558
"5953",10,59,95,0.877977962357006,0.925569477247971
"5954",10,59,96,0.882020964411716,0.938217677870651
"5955",10,59,97,0.893385270606957,0.950720615656746
"5956",10,59,98,0.914780248967738,0.9631146063154
"5957",10,59,99,0.944031276666767,0.975435965555762
"5958",10,59,100,0.974774979533146,0.987721009086976
"5959",10,59,101,1,1
"5960",10,60,1,0.496601592731502,0.168839606925392
"5961",10,60,2,0.500708440377896,0.35288138441735
"5962",10,60,3,0.521524772515993,0.525049602185436
"5963",10,60,4,0.541329962860689,0.679407480367713
"5964",10,60,5,0.510244679827995,0.810018239102244
"5965",10,60,6,0.453323991262416,0.910945098527093
"5966",10,60,7,0.429397299042438,0.976251278780324
"5967",10,60,8,0.390864004176456,1
"5968",10,60,9,0.349733247239739,0.976254482324185
"5969",10,60,10,0.249370097130061,0.899077945890943
"5970",10,60,11,0.225633909885651,0.767321398173079
"5971",10,60,12,0.150933978119404,0.59898699598246
"5972",10,60,13,0.137818443262948,0.416864683465673
"5973",10,60,14,0.111111111111111,0.243744404769314
"5974",10,60,15,0.125105899700962,0.102416104039981
"5975",10,60,16,0.14866257264147,0.0156697254242737
"5976",10,60,17,0.203689202123031,0
"5977",10,60,18,0.283133440492382,0.0467208065698175
"5978",10,60,19,0.375249923294271,0.140850810867596
"5979",10,60,20,0.473000957104324,0.267408678627206
"5980",10,60,21,0.550400930543534,0.411413075582516
"5981",10,60,22,0.647225084376302,0.557882667467396
"5982",10,60,23,0.719441124345711,0.691836120015716
"5983",10,60,24,0.799020914332293,0.798292098961346
"5984",10,60,25,0.813913274441651,0.862269270038155
"5985",10,60,26,0.818181318605833,0.87315107878635
"5986",10,60,27,0.848555871537366,0.837780089971488
"5987",10,60,28,0.836180375239849,0.767363648165463
"5988",10,60,29,0.804439315464333,0.673109097940168
"5989",10,60,30,0.768536454684087,0.566223783867498
"5990",10,60,31,0.720661088900795,0.457915050519346
"5991",10,60,32,0.684673966304432,0.359390242467606
"5992",10,60,33,0.64545924979507,0.281856704284172
"5993",10,60,34,0.616553050598304,0.236521780540938
"5994",10,60,35,0.600818805039223,0.231324946909142
"5995",10,60,36,0.560792976960804,0.261134203457395
"5996",10,60,37,0.573478043843621,0.317549681353652
"5997",10,60,38,0.574996954668059,0.392171511765868
"5998",10,60,39,0.573871143533592,0.476599825862
"5999",10,60,40,0.547297897576099,0.562434754810003
"6000",10,60,41,0.560708348788966,0.64127642977783
"6001",10,60,42,0.560320378079106,0.70472498193344
"6002",10,60,43,0.56914991734099,0.744380542444785
"6003",10,60,44,0.558913205749953,0.751843242479822
"6004",10,60,45,0.553016710400381,0.721750509102836
"6005",10,60,46,0.579091712575618,0.660888952963426
"6006",10,60,47,0.571231916910522,0.579082480607523
"6007",10,60,48,0.552544111518682,0.486154998581057
"6008",10,60,49,0.501283618861824,0.391930413429958
"6009",10,60,50,0.480807997545417,0.306232631700156
"6010",10,60,51,0.442139151062202,0.23888555993758
"6011",10,60,52,0.413109123631318,0.199713104688161
"6012",10,60,53,0.387738989865684,0.195735355163934
"6013",10,60,54,0.429367990584658,0.222757131241352
"6014",10,60,55,0.456078986293717,0.273779435462975
"6015",10,60,56,0.518418075991336,0.341803270371362
"6016",10,60,57,0.59374982483617,0.419829638509073
"6017",10,60,58,0.681962933959801,0.500859542418666
"6018",10,60,59,0.746441541075346,0.5778939846427
"6019",10,60,60,0.826354714769173,0.643933967723736
"6020",10,60,61,0.833821044388576,0.691980494204331
"6021",10,60,62,0.854857189960021,0.715034566627046
"6022",10,60,63,0.844287827373183,0.708302498437945
"6023",10,60,64,0.771166888769823,0.675811846697125
"6024",10,60,65,0.693898803390622,0.623795479368189
"6025",10,60,66,0.608490660218806,0.558486264414737
"6026",10,60,67,0.528166801760339,0.486117069800373
"6027",10,60,68,0.439574661006471,0.412920763488698
"6028",10,60,69,0.363189492917886,0.345130213443315
"6029",10,60,70,0.299769653839637,0.288978287627825
"6030",10,60,71,0.238214565387628,0.250697854005833
"6031",10,60,72,0.24138720594229,0.236521780540938
"6032",10,60,73,0.205484345162043,0.250606237956847
"6033",10,60,74,0.212078748162497,0.288800608017671
"6034",10,60,75,0.208488462084472,0.344877575247627
"6035",10,60,76,0.198853306589366,0.412609824170928
"6036",10,60,77,0.242079618257338,0.48577003931179
"6037",10,60,78,0.257638745781184,0.558130905194429
"6038",10,60,79,0.311830084216021,0.623465106343058
"6039",10,60,80,0.382155728658634,0.675545327281894
"6040",10,60,81,0.478455993808588,0.708144252535151
"6041",10,60,82,0.577173474013931,0.715034566627044
"6042",10,60,83,0.655823453177449,0.6922138614257
"6043",10,60,84,0.760425338993529,0.644579358174883
"6044",10,60,85,0.802285143817518,0.57925318546227
"6045",10,60,86,0.858663625914172,0.503357471875538
"6046",10,60,87,0.876974084912098,0.424014346002362
"6047",10,60,88,0.866467002798042,0.348345936430419
"6048",10,60,89,0.866620872201386,0.283474371747386
"6049",10,60,90,0.866518292599157,0.236521780540939
"6050",10,60,91,0.873801444357434,0.213005918266402
"6051",10,60,92,0.912558216213989,0.212027047849702
"6052",10,60,93,0.903413977386693,0.231081059084412
"6053",10,60,94,0.919405404662792,0.267663841764105
"6054",10,60,95,0.983550628071091,0.319271285682354
"6055",10,60,96,0.973146125559264,0.383399280632735
"6056",10,60,97,1,0.457543716408821
"6057",10,60,98,0.987580541015813,0.539200482804186
"6058",10,60,99,0.978091927809605,0.625865469612402
"6059",10,60,100,0.94383400422225,0.715034566627045
"6060",10,60,101,0.896324994161206,0.804621015342759
"6061",11,61,1,0.111111111111111,0
"6062",11,61,2,0.121069226392038,0.008397078896457
"6063",11,61,3,0.163835483539959,0.0165396178618549
"6064",11,61,4,0.167790277894383,0.0241730769651347
"6065",11,61,5,0.23510573792666,0.0310429162752373
"6066",11,61,6,0.231599641787703,0.0368945958611036
"6067",11,61,7,0.3143219619586,0.0415566263046226
"6068",11,61,8,0.376906500993479,0.0451897202394744
"6069",11,61,9,0.412312614856482,0.0480376408122877
"6070",11,61,10,0.511301411393763,0.0503441511696906
"6071",11,61,11,0.565336430377149,0.0523530144583115
"6072",11,61,12,0.608904933814681,0.0543079938247788
"6073",11,61,13,0.65272530527337,0.0564528524157208
"6074",11,61,14,0.692207949701023,0.0590313533777659
"6075",11,61,15,0.699390852526609,0.0622353857319091
"6076",11,61,16,0.73274004421683,0.0660493419966128
"6077",11,61,17,0.701909532738179,0.070405740564706
"6078",11,61,18,0.714969356057426,0.0752370998290179
"6079",11,61,19,0.661601320907844,0.0804759381823776
"6080",11,61,20,0.624128956426832,0.0860547740176141
"6081",11,61,21,0.546315730557188,0.0919061257275566
"6082",11,61,22,0.544538661741248,0.097962511705034
"6083",11,61,23,0.473180719969402,0.104156450342876
"6084",11,61,24,0.4519165290721,0.11042046003391
"6085",11,61,25,0.429733486319836,0.116687059170967
"6086",11,61,26,0.353062994990624,0.122888766146876
"6087",11,61,27,0.343776527766117,0.128958099354465
"6088",11,61,28,0.349047099319957,0.134827577186563
"6089",11,61,29,0.330110355507048,0.140429718036001
"6090",11,61,30,0.349219675556674,0.145697040295606
"6091",11,61,31,0.379761005233258,0.150562062358208
"6092",11,61,32,0.409654007966492,0.154957302616635
"6093",11,61,33,0.436664521124264,0.1588369764419
"6094",11,61,34,0.517416207240739,0.162242087117735
"6095",11,61,35,0.56350339088984,0.16523533490606
"6096",11,61,36,0.610957191764849,0.167879420068789
"6097",11,61,37,0.614138191587608,0.170237042867841
"6098",11,61,38,0.664507131596377,0.172370903565131
"6099",11,61,39,0.67196522355619,0.174343702422576
"6100",11,61,40,0.721126129907928,0.176218139702094
"6101",11,61,41,0.708626013302363,0.1780569156656
"6102",11,61,42,0.700603550406253,0.179922730575012
"6103",11,61,43,0.689502700584893,0.181878284692246
"6104",11,61,44,0.655943618877042,0.183986278279219
"6105",11,61,45,0.641941622589763,0.186309411597848
"6106",11,61,46,0.592398249983676,0.188910384910049
"6107",11,61,47,0.560490303081186,0.191851898477739
"6108",11,61,48,0.479636004067202,0.195186585122126
"6109",11,61,49,0.412685752665603,0.198926807901585
"6110",11,61,50,0.351598429089823,0.203074862433779
"6111",11,61,51,0.313911510368567,0.207633044336374
"6112",11,61,52,0.257707627869663,0.212603649227034
"6113",11,61,53,0.200722954505172,0.217988972723426
"6114",11,61,54,0.191313351803654,0.223791310443213
"6115",11,61,55,0.168563139581526,0.230012958004061
"6116",11,61,56,0.141358594763011,0.236656211023634
"6117",11,61,57,0.139362307484211,0.243723365119599
"6118",11,61,58,0.184673830912602,0.251216715909619
"6119",11,61,59,0.169995055924029,0.25913855901136
"6120",11,61,60,0.197659959514548,0.267491190042486
"6121",11,61,61,0.212664297241579,0.276276904620663
"6122",11,61,62,0.260776686349687,0.285497998363556
"6123",11,61,63,0.280077239526488,0.295156766888829
"6124",11,61,64,0.350021921846286,0.305246218930514
"6125",11,61,65,0.322568307540182,0.315722215688099
"6126",11,61,66,0.369061278556703,0.326531331477442
"6127",11,61,67,0.39262959542533,0.337620140614399
"6128",11,61,68,0.373426990923423,0.348935217414825
"6129",11,61,69,0.35726079534324,0.360423136194576
"6130",11,61,70,0.37759214171774,0.372030471269509
"6131",11,61,71,0.372522131736303,0.383703796955478
"6132",11,61,72,0.331043200029851,0.395391762265969
"6133",11,61,73,0.359961380236756,0.407051315004978
"6134",11,61,74,0.355049953824196,0.418641477674132
"6135",11,61,75,0.310217446058266,0.430121272775055
"6136",11,61,76,0.362330805324677,0.441449722809374
"6137",11,61,77,0.400134329611283,0.452585850278713
"6138",11,61,78,0.424024477840279,0.463488677684699
"6139",11,61,79,0.506991669698411,0.474117227528956
"6140",11,61,80,0.577304825604717,0.484430522313111
"6141",11,61,81,0.66798197744382,0.494387584538789
"6142",11,61,82,0.752283136969561,0.504084527245027
"6143",11,61,83,0.839270888720977,0.514165825620508
"6144",11,61,84,0.904243509734232,0.525413045391328
"6145",11,61,85,0.956202949654381,0.53860775228358
"6146",11,61,86,1,0.554531512023359
"6147",11,61,87,0.996175337456507,0.573965890336761
"6148",11,61,88,0.998973871024917,0.597692452949879
"6149",11,61,89,0.987453241168294,0.625939692132309
"6150",11,61,90,0.929383669623783,0.656723806327645
"6151",11,61,91,0.866090168751575,0.687930733025132
"6152",11,61,92,0.775044543325963,0.719137659722619
"6153",11,61,93,0.689362773906473,0.750344586420106
"6154",11,61,94,0.614618606516852,0.781551513117592
"6155",11,61,95,0.546534949020047,0.812758439815079
"6156",11,61,96,0.498106325618709,0.843965366512566
"6157",11,61,97,0.422242744801723,0.875172293210053
"6158",11,61,98,0.427364061231914,0.90637921990754
"6159",11,61,99,0.403469248780306,0.937586146605026
"6160",11,61,100,0.438427597272362,0.968793073302513
"6161",11,61,101,0.449514454425881,1
"6162",11,62,1,0.182222158926869,0
"6163",11,62,2,0.133407327514186,0.0244447514711085
"6164",11,62,3,0.111719321526733,0.0488895029422169
"6165",11,62,4,0.111111111111111,0.0730451876342268
"6166",11,62,5,0.130938127696014,0.0954664716516457
"6167",11,62,6,0.166604403517648,0.114845690825706
"6168",11,62,7,0.204792327263206,0.131582127010933
"6169",11,62,8,0.231422905510209,0.146501798567677
"6170",11,62,9,0.241292161997414,0.160430723856287
"6171",11,62,10,0.239601819416377,0.174194921237113
"6172",11,62,11,0.236768857433424,0.188620409070503
"6173",11,62,12,0.243078176967364,0.204266572457726
"6174",11,62,13,0.266799248518719,0.22062626346372
"6175",11,62,14,0.312850981454732,0.23692570089434
"6176",11,62,15,0.378511773963038,0.252391103555443
"6177",11,62,16,0.448523316428138,0.266248690252885
"6178",11,62,17,0.497760906150906,0.277978874611189
"6179",11,62,18,0.505199820119677,0.288078849529552
"6180",11,62,19,0.467820595840832,0.297300002725837
"6181",11,62,20,0.401736799161608,0.306205083832773
"6182",11,62,21,0.334753873256154,0.314602290142544
"6183",11,62,22,0.299073184803383,0.322111180862199
"6184",11,62,23,0.321208099197632,0.32835131519879
"6185",11,62,24,0.406785512623528,0.333053449051723
"6186",11,62,25,0.531500809206853,0.336393125089849
"6187",11,62,26,0.650681035334233,0.338657082674374
"6188",11,62,27,0.722633320244207,0.340132061166506
"6189",11,62,28,0.726740320723527,0.341104799927454
"6190",11,62,29,0.666022036503559,0.341862038318424
"6191",11,62,30,0.561542914921547,0.342690515700626
"6192",11,62,31,0.445379757526861,0.343876971435266
"6193",11,62,32,0.348456512515458,0.345637922532626
"6194",11,62,33,0.28573711223499,0.347908996599279
"6195",11,62,34,0.253872152749521,0.350555598890871
"6196",11,62,35,0.24475586145887,0.353443134663048
"6197",11,62,36,0.256162276236636,0.356437009171456
"6198",11,62,37,0.286422401435594,0.359402627671742
"6199",11,62,38,0.32550099487492,0.362253481127463
"6200",11,62,39,0.358219408413412,0.365095403333821
"6201",11,62,40,0.374953220942503,0.368082313793928
"6202",11,62,41,0.376952612767908,0.371368132010898
"6203",11,62,42,0.37325786342415,0.375106777487844
"6204",11,62,43,0.374633057677431,0.379452169727879
"6205",11,62,44,0.390263446064143,0.384558228234117
"6206",11,62,45,0.426786225532504,0.390578872509669
"6207",11,62,46,0.485357999204454,0.397668022057649
"6208",11,62,47,0.556256347444373,0.405979596381171
"6209",11,62,48,0.617325797472762,0.415565398161792
"6210",11,62,49,0.64373862277895,0.426068762794849
"6211",11,62,50,0.624005741928182,0.437030908854124
"6212",11,62,51,0.56697207030936,0.448069518484435
"6213",11,62,52,0.496542495583334,0.459108128114746
"6214",11,62,53,0.44398479805697,0.470146737745057
"6215",11,62,54,0.439838545588427,0.481185347375369
"6216",11,62,55,0.500248748820527,0.49222395700568
"6217",11,62,56,0.613399115469675,0.503262566635991
"6218",11,62,57,0.740679989204057,0.514301176266303
"6219",11,62,58,0.836213145009901,0.525339785896614
"6220",11,62,59,0.869430585614981,0.536378395526925
"6221",11,62,60,0.834007731107667,0.547417005157237
"6222",11,62,61,0.744271759604368,0.558455614787548
"6223",11,62,62,0.628783053224278,0.569494224417859
"6224",11,62,63,0.520858505957231,0.58053283404817
"6225",11,62,64,0.443454711417287,0.591571443678482
"6226",11,62,65,0.399857359070564,0.602610053308793
"6227",11,62,66,0.381937945209833,0.613648662939104
"6228",11,62,67,0.384773626799444,0.624687272569416
"6229",11,62,68,0.40784067742421,0.635725882199727
"6230",11,62,69,0.445031302849033,0.646764491830038
"6231",11,62,70,0.482106115575096,0.65780310146035
"6232",11,62,71,0.505967644366924,0.668841711090661
"6233",11,62,72,0.513303917628574,0.679880320720972
"6234",11,62,73,0.510647436995189,0.690918930351283
"6235",11,62,74,0.508680148682028,0.701957539981595
"6236",11,62,75,0.517401601625641,0.712996149611906
"6237",11,62,76,0.54467028203324,0.724034759242217
"6238",11,62,77,0.594505986059123,0.735073368872529
"6239",11,62,78,0.66233443529757,0.74611197850284
"6240",11,62,79,0.730718163712161,0.757150588133151
"6241",11,62,80,0.774028727329297,0.768189197763463
"6242",11,62,81,0.773558224734054,0.779227807393774
"6243",11,62,82,0.729804313331079,0.790266417024085
"6244",11,62,83,0.661419032528778,0.801305026654397
"6245",11,62,84,0.59743998145489,0.812343636284708
"6246",11,62,85,0.569996040925625,0.823382245915019
"6247",11,62,86,0.603189095080931,0.834420855545331
"6248",11,62,87,0.697833950199246,0.845459465175642
"6249",11,62,88,0.824977166445028,0.856498074805953
"6250",11,62,89,0.938701746612378,0.867536684436264
"6251",11,62,90,1,0.878575294066576
"6252",11,62,91,0.992424555801731,0.889613903696887
"6253",11,62,92,0.922474918379558,0.900652513327198
"6254",11,62,93,0.813626328761516,0.91169112295751
"6255",11,62,94,0.69880959195529,0.922729732587821
"6256",11,62,95,0.607169492780601,0.933768342218132
"6257",11,62,96,0.55021849793042,0.944806951848444
"6258",11,62,97,0.522635600237312,0.955845561478755
"6259",11,62,98,0.516968148327416,0.966884171109066
"6260",11,62,99,0.531822531380477,0.977922780739377
"6261",11,62,100,0.564524558161935,0.988961390369689
"6262",11,62,101,0.603574290515235,1
"6263",11,63,1,0.496601592731502,0.271618187976932
"6264",11,63,2,0.500708440377896,0.239126715498765
"6265",11,63,3,0.521524772515993,0.207371786000529
"6266",11,63,4,0.541329962860689,0.176721670972192
"6267",11,63,5,0.510244679827995,0.147544641903719
"6268",11,63,6,0.453323991262416,0.120208970285077
"6269",11,63,7,0.429397299042438,0.0950829276062312
"6270",11,63,8,0.390864004176456,0.0725347853571478
"6271",11,63,9,0.349733247239739,0.052932815027793
"6272",11,63,10,0.249370097130061,0.0365628167803379
"6273",11,63,11,0.225633909885651,0.0233807054657627
"6274",11,63,12,0.150933978119404,0.0132599246072549
"6275",11,63,13,0.137818443262948,0.00607391772800099
"6276",11,63,14,0.111111111111111,0.00169612835118724
"6277",11,63,15,0.125105899700962,0
"6278",11,63,16,0.14866257264147,0.000858976197625661
"6279",11,63,17,0.203689202123031,0.00414650046725054
"6280",11,63,18,0.283133440492382,0.00973601633206099
"6281",11,63,19,0.375249923294271,0.0175009673152434
"6282",11,63,20,0.473000957104324,0.0273147969399841
"6283",11,63,21,0.550400930543534,0.0390509487294695
"6284",11,63,22,0.647225084376302,0.0525828662068858
"6285",11,63,23,0.719441124345711,0.0677839928954195
"6286",11,63,24,0.799020914332293,0.0845277723182569
"6287",11,63,25,0.813913274441651,0.102687647998584
"6288",11,63,26,0.818181318605833,0.122137063459588
"6289",11,63,27,0.848555871537366,0.142749462224455
"6290",11,63,28,0.836180375239849,0.16439828781637
"6291",11,63,29,0.804439315464333,0.186956983758522
"6292",11,63,30,0.768536454684087,0.210298993574095
"6293",11,63,31,0.720661088900795,0.234297760786276
"6294",11,63,32,0.684673966304432,0.258826728918252
"6295",11,63,33,0.64545924979507,0.283759341493208
"6296",11,63,34,0.616553050598304,0.308969042034332
"6297",11,63,35,0.600818805039223,0.334329274064809
"6298",11,63,36,0.560792976960804,0.359713481107827
"6299",11,63,37,0.573478043843621,0.38499510668657
"6300",11,63,38,0.574996954668059,0.410047594324227
"6301",11,63,39,0.573871143533592,0.434744387543982
"6302",11,63,40,0.547297897576099,0.458958929869022
"6303",11,63,41,0.560708348788966,0.482564664822534
"6304",11,63,42,0.560320378079106,0.505435035927705
"6305",11,63,43,0.56914991734099,0.52744348670772
"6306",11,63,44,0.558913205749953,0.548463460685765
"6307",11,63,45,0.553016710400381,0.568368401385028
"6308",11,63,46,0.579091712575618,0.587031752328694
"6309",11,63,47,0.571231916910522,0.60432695703995
"6310",11,63,48,0.552544111518682,0.620127459041982
"6311",11,63,49,0.501283618861824,0.634306701857976
"6312",11,63,50,0.480807997545417,0.64673812901112
"6313",11,63,51,0.442139151062202,0.657295184024598
"6314",11,63,52,0.413109123631318,0.665851310421599
"6315",11,63,53,0.387738989865684,0.672279951725307
"6316",11,63,54,0.429367990584658,0.676454551458909
"6317",11,63,55,0.456078986293717,0.678248553145592
"6318",11,63,56,0.518418075991336,0.677535400308542
"6319",11,63,57,0.59374982483617,0.674188536470946
"6320",11,63,58,0.681962933959801,0.668081405155989
"6321",11,63,59,0.746441541075346,0.659087449886858
"6322",11,63,60,0.826354714769173,0.64708011418674
"6323",11,63,61,0.833821044388576,0.63193284157882
"6324",11,63,62,0.854857189960021,0.613519075586285
"6325",11,63,63,0.844287827373183,0.591804391641606
"6326",11,63,64,0.771166888769823,0.56712289281438
"6327",11,63,65,0.693898803390622,0.539900814083493
"6328",11,63,66,0.608490660218806,0.510564390427827
"6329",11,63,67,0.528166801760339,0.479539856826265
"6330",11,63,68,0.439574661006471,0.447253448257691
"6331",11,63,69,0.363189492917886,0.414131399700989
"6332",11,63,70,0.299769653839637,0.380599946135041
"6333",11,63,71,0.238214565387628,0.34708532253873
"6334",11,63,72,0.24138720594229,0.314013763890941
"6335",11,63,73,0.205484345162043,0.281811505170555
"6336",11,63,74,0.212078748162497,0.250904781356458
"6337",11,63,75,0.208488462084472,0.221719827427531
"6338",11,63,76,0.198853306589366,0.194682878362658
"6339",11,63,77,0.242079618257338,0.170220169140723
"6340",11,63,78,0.257638745781184,0.148757934740608
"6341",11,63,79,0.311830084216021,0.130722410141198
"6342",11,63,80,0.382155728658634,0.116539830321375
"6343",11,63,81,0.478455993808588,0.106636430260022
"6344",11,63,82,0.577173474013931,0.101438444936022
"6345",11,63,83,0.655823453177449,0.101372109328261
"6346",11,63,84,0.760425338993529,0.106863658415619
"6347",11,63,85,0.802285143817518,0.118339327176981
"6348",11,63,86,0.858663625914172,0.13622535059123
"6349",11,63,87,0.876974084912098,0.160947963637249
"6350",11,63,88,0.866467002798042,0.192933401293922
"6351",11,63,89,0.866620872201386,0.232607898540131
"6352",11,63,90,0.866518292599157,0.280101226342491
"6353",11,63,91,0.873801444357434,0.334357299618534
"6354",11,63,92,0.912558216213989,0.394023569273523
"6355",11,63,93,0.903413977386693,0.457747486212723
"6356",11,63,94,0.919405404662792,0.524176501341396
"6357",11,63,95,0.983550628071091,0.591958065564805
"6358",11,63,96,0.973146125559264,0.659965054637338
"6359",11,63,97,1,0.72797204370987
"6360",11,63,98,0.987580541015813,0.795979032782403
"6361",11,63,99,0.978091927809605,0.863986021854935
"6362",11,63,100,0.94383400422225,0.931993010927468
"6363",11,63,101,0.896324994161206,1
"6364",11,64,1,0.717220444241029,1
"6365",11,64,2,0.785551823823679,0.974821422765873
"6366",11,64,3,0.863021565118542,0.949642845531745
"6367",11,64,4,0.936055237769451,0.924464268297618
"6368",11,64,5,0.987449868728086,0.899285691063491
"6369",11,64,6,1,0.874107113829363
"6370",11,64,7,0.961124971248003,0.848928536595236
"6371",11,64,8,0.866983224539227,0.823749959361109
"6372",11,64,9,0.724786951508641,0.798571382126982
"6373",11,64,10,0.552790249466781,0.773392804892854
"6374",11,64,11,0.37779004210946,0.748214227658727
"6375",11,64,12,0.230031801042224,0.723039873434179
"6376",11,64,13,0.136022470865483,0.697890857267104
"6377",11,64,14,0.111111111111111,0.672792517214975
"6378",11,64,15,0.154758458749146,0.647770191335267
"6379",11,64,16,0.250968336256202,0.622849217685453
"6380",11,64,17,0.374262118600346,0.598054934323005
"6381",11,64,18,0.498888946858288,0.573412679305398
"6382",11,64,19,0.607170264528109,0.548947790690104
"6383",11,64,20,0.693111358074091,0.524685606534597
"6384",11,64,21,0.75984451165835,0.500651464896351
"6385",11,64,22,0.812934625869281,0.476870703832839
"6386",11,64,23,0.853933461923009,0.453368661401533
"6387",11,64,24,0.87809754224824,0.430170675659909
"6388",11,64,25,0.877124003437179,0.407302084665438
"6389",11,64,26,0.844428478982376,0.384788226475595
"6390",11,64,27,0.77936068737852,0.362654439147853
"6391",11,64,28,0.688263359378741,0.340926060739684
"6392",11,64,29,0.582644832019734,0.319628429308563
"6393",11,64,30,0.475986453476422,0.298786882911964
"6394",11,64,31,0.380514076181079,0.278426759607358
"6395",11,64,32,0.304646961200178,0.25857339745222
"6396",11,64,33,0.251579677667832,0.239252134504023
"6397",11,64,34,0.219380300678647,0.22048830882024
"6398",11,64,35,0.20263205419264,0.202307258458346
"6399",11,64,36,0.19503554894835,0.184734321475812
"6400",11,64,37,0.191958730724264,0.167794835930113
"6401",11,64,38,0.191970711494456,0.151514139878722
"6402",11,64,39,0.196863799539873,0.135917571379112
"6403",11,64,40,0.210302494970903,0.121030468488757
"6404",11,64,41,0.235765440061976,0.10687816926513
"6405",11,64,42,0.274639899986411,0.093486011765705
"6406",11,64,43,0.325144517282499,0.0808793340479545
"6407",11,64,44,0.382374921107533,0.0690834741693523
"6408",11,64,45,0.439423747321498,0.0581237701873716
"6409",11,64,46,0.489269936895154,0.048025560159486
"6410",11,64,47,0.526878238386403,0.0388141821431687
"6411",11,64,48,0.550749139437326,0.0305149741958934
"6412",11,64,49,0.563244422021759,0.0231532743751331
