,pid,external_pid,age_range,full_date,gender,unix_epoch,page_index,shown_description_pid,shown_description_page_index,shown_description_plot_id,shown_description_description,x,y
4617,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",2,0.05
4618,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",4,0.1
4619,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",6,0.19
4620,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",7,0.24
4621,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",10,0.22
4622,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",12,0.19
4623,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",16,0.16
4624,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",20,0.14
4625,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",22,0.23
4626,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",23,0.31
4627,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",24,0.37
4628,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",26,0.33
4629,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",28,0.28
4630,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",31,0.22
4631,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",33,0.2
4632,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",34,0.24
4633,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",37,0.31
4634,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",38,0.41
4635,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",40,0.48
4636,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",42,0.43
4637,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",44,0.37
4638,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",46,0.33
4639,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",48,0.41
4640,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",51,0.49
4641,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",52,0.57
4642,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",53,0.6
4643,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",55,0.53
4644,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",57,0.5
4645,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",60,0.45
4646,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",62,0.43
4647,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",64,0.48
4648,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",65,0.55
4649,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",67,0.61
4650,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",68,0.68
4651,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",70,0.75
4652,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",72,0.71
4653,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",73,0.66
4654,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",75,0.59
4655,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",77,0.63
4656,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",78,0.69
4657,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",80,0.74
4658,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",82,0.83
4659,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",83,0.9
4660,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",86,0.85
4661,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",88,0.82
4662,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",90,0.79
4663,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",92,0.85
4664,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",93,0.9
4665,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",95,0.97
4666,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",97,0.94
4667,26,-L9rM44ijGAkTGeWKyiU,18-25,Wed Apr 11 2018 20:58:23 GMT-0400 (EDT),female,1523494703503,7,25,5,38,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",99,0.92
4668,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,2,4,5,35,"This graph moves in a steady up diagonal from the middle of the bottom left block and then goes to the middle of the upper right block. There are two small ""humps"" in the middle of the line, in the second and third box of the diagonal, respectively. ",13,0.14
4669,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,2,4,5,35,"This graph moves in a steady up diagonal from the middle of the bottom left block and then goes to the middle of the upper right block. There are two small ""humps"" in the middle of the line, in the second and third box of the diagonal, respectively. ",32,0.45
4670,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,2,4,5,35,"This graph moves in a steady up diagonal from the middle of the bottom left block and then goes to the middle of the upper right block. There are two small ""humps"" in the middle of the line, in the second and third box of the diagonal, respectively. ",46,0.44
4671,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,2,4,5,35,"This graph moves in a steady up diagonal from the middle of the bottom left block and then goes to the middle of the upper right block. There are two small ""humps"" in the middle of the line, in the second and third box of the diagonal, respectively. ",58,0.69
4672,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,2,4,5,35,"This graph moves in a steady up diagonal from the middle of the bottom left block and then goes to the middle of the upper right block. There are two small ""humps"" in the middle of the line, in the second and third box of the diagonal, respectively. ",73,0.65
4673,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,2,4,5,35,"This graph moves in a steady up diagonal from the middle of the bottom left block and then goes to the middle of the upper right block. There are two small ""humps"" in the middle of the line, in the second and third box of the diagonal, respectively. ",93,0.92
4674,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,3,4,6,26,"There are three unique crests. It starts at the middle of the second block and then goes up, then up more, then down, like it's making like a little hump or a mountain. Like up - UP - up and then that's the peak. Then it goes down in a slope and then it comes back up again and down the up - UP - up thing again. Then it goes down a bit in a slope and then does the up - UP - up pattern one more time.",34,0.15
4675,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,3,4,6,26,"There are three unique crests. It starts at the middle of the second block and then goes up, then up more, then down, like it's making like a little hump or a mountain. Like up - UP - up and then that's the peak. Then it goes down in a slope and then it comes back up again and down the up - UP - up thing again. Then it goes down a bit in a slope and then does the up - UP - up pattern one more time.",40,0.2
4676,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,3,4,6,26,"There are three unique crests. It starts at the middle of the second block and then goes up, then up more, then down, like it's making like a little hump or a mountain. Like up - UP - up and then that's the peak. Then it goes down in a slope and then it comes back up again and down the up - UP - up thing again. Then it goes down a bit in a slope and then does the up - UP - up pattern one more time.",43,0.27
4677,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,3,4,6,26,"There are three unique crests. It starts at the middle of the second block and then goes up, then up more, then down, like it's making like a little hump or a mountain. Like up - UP - up and then that's the peak. Then it goes down in a slope and then it comes back up again and down the up - UP - up thing again. Then it goes down a bit in a slope and then does the up - UP - up pattern one more time.",48,0.43
4678,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,3,4,6,26,"There are three unique crests. It starts at the middle of the second block and then goes up, then up more, then down, like it's making like a little hump or a mountain. Like up - UP - up and then that's the peak. Then it goes down in a slope and then it comes back up again and down the up - UP - up thing again. Then it goes down a bit in a slope and then does the up - UP - up pattern one more time.",50,0.56
4679,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,3,4,6,26,"There are three unique crests. It starts at the middle of the second block and then goes up, then up more, then down, like it's making like a little hump or a mountain. Like up - UP - up and then that's the peak. Then it goes down in a slope and then it comes back up again and down the up - UP - up thing again. Then it goes down a bit in a slope and then does the up - UP - up pattern one more time.",51,0.63
4680,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,3,4,6,26,"There are three unique crests. It starts at the middle of the second block and then goes up, then up more, then down, like it's making like a little hump or a mountain. Like up - UP - up and then that's the peak. Then it goes down in a slope and then it comes back up again and down the up - UP - up thing again. Then it goes down a bit in a slope and then does the up - UP - up pattern one more time.",55,0.62
4681,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,3,4,6,26,"There are three unique crests. It starts at the middle of the second block and then goes up, then up more, then down, like it's making like a little hump or a mountain. Like up - UP - up and then that's the peak. Then it goes down in a slope and then it comes back up again and down the up - UP - up thing again. Then it goes down a bit in a slope and then does the up - UP - up pattern one more time.",56,0.53
4682,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,3,4,6,26,"There are three unique crests. It starts at the middle of the second block and then goes up, then up more, then down, like it's making like a little hump or a mountain. Like up - UP - up and then that's the peak. Then it goes down in a slope and then it comes back up again and down the up - UP - up thing again. Then it goes down a bit in a slope and then does the up - UP - up pattern one more time.",59,0.47
4683,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,3,4,6,26,"There are three unique crests. It starts at the middle of the second block and then goes up, then up more, then down, like it's making like a little hump or a mountain. Like up - UP - up and then that's the peak. Then it goes down in a slope and then it comes back up again and down the up - UP - up thing again. Then it goes down a bit in a slope and then does the up - UP - up pattern one more time.",60,0.42
4684,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,3,4,6,26,"There are three unique crests. It starts at the middle of the second block and then goes up, then up more, then down, like it's making like a little hump or a mountain. Like up - UP - up and then that's the peak. Then it goes down in a slope and then it comes back up again and down the up - UP - up thing again. Then it goes down a bit in a slope and then does the up - UP - up pattern one more time.",63,0.35
4685,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,3,4,6,26,"There are three unique crests. It starts at the middle of the second block and then goes up, then up more, then down, like it's making like a little hump or a mountain. Like up - UP - up and then that's the peak. Then it goes down in a slope and then it comes back up again and down the up - UP - up thing again. Then it goes down a bit in a slope and then does the up - UP - up pattern one more time.",66,0.39
4686,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,3,4,6,26,"There are three unique crests. It starts at the middle of the second block and then goes up, then up more, then down, like it's making like a little hump or a mountain. Like up - UP - up and then that's the peak. Then it goes down in a slope and then it comes back up again and down the up - UP - up thing again. Then it goes down a bit in a slope and then does the up - UP - up pattern one more time.",68,0.47
4687,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,3,4,6,26,"There are three unique crests. It starts at the middle of the second block and then goes up, then up more, then down, like it's making like a little hump or a mountain. Like up - UP - up and then that's the peak. Then it goes down in a slope and then it comes back up again and down the up - UP - up thing again. Then it goes down a bit in a slope and then does the up - UP - up pattern one more time.",70,0.6
4688,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,3,4,6,26,"There are three unique crests. It starts at the middle of the second block and then goes up, then up more, then down, like it's making like a little hump or a mountain. Like up - UP - up and then that's the peak. Then it goes down in a slope and then it comes back up again and down the up - UP - up thing again. Then it goes down a bit in a slope and then does the up - UP - up pattern one more time.",72,0.67
4689,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,3,4,6,26,"There are three unique crests. It starts at the middle of the second block and then goes up, then up more, then down, like it's making like a little hump or a mountain. Like up - UP - up and then that's the peak. Then it goes down in a slope and then it comes back up again and down the up - UP - up thing again. Then it goes down a bit in a slope and then does the up - UP - up pattern one more time.",74,0.73
4690,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,3,4,6,26,"There are three unique crests. It starts at the middle of the second block and then goes up, then up more, then down, like it's making like a little hump or a mountain. Like up - UP - up and then that's the peak. Then it goes down in a slope and then it comes back up again and down the up - UP - up thing again. Then it goes down a bit in a slope and then does the up - UP - up pattern one more time.",78,0.74
4691,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,3,4,6,26,"There are three unique crests. It starts at the middle of the second block and then goes up, then up more, then down, like it's making like a little hump or a mountain. Like up - UP - up and then that's the peak. Then it goes down in a slope and then it comes back up again and down the up - UP - up thing again. Then it goes down a bit in a slope and then does the up - UP - up pattern one more time.",81,0.64
4692,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,3,4,6,26,"There are three unique crests. It starts at the middle of the second block and then goes up, then up more, then down, like it's making like a little hump or a mountain. Like up - UP - up and then that's the peak. Then it goes down in a slope and then it comes back up again and down the up - UP - up thing again. Then it goes down a bit in a slope and then does the up - UP - up pattern one more time.",81,0.51
4693,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,3,4,6,26,"There are three unique crests. It starts at the middle of the second block and then goes up, then up more, then down, like it's making like a little hump or a mountain. Like up - UP - up and then that's the peak. Then it goes down in a slope and then it comes back up again and down the up - UP - up thing again. Then it goes down a bit in a slope and then does the up - UP - up pattern one more time.",83,0.4
4694,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,3,4,6,26,"There are three unique crests. It starts at the middle of the second block and then goes up, then up more, then down, like it's making like a little hump or a mountain. Like up - UP - up and then that's the peak. Then it goes down in a slope and then it comes back up again and down the up - UP - up thing again. Then it goes down a bit in a slope and then does the up - UP - up pattern one more time.",88,0.37
4695,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,3,4,6,26,"There are three unique crests. It starts at the middle of the second block and then goes up, then up more, then down, like it's making like a little hump or a mountain. Like up - UP - up and then that's the peak. Then it goes down in a slope and then it comes back up again and down the up - UP - up thing again. Then it goes down a bit in a slope and then does the up - UP - up pattern one more time.",91,0.49
4696,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,3,4,6,26,"There are three unique crests. It starts at the middle of the second block and then goes up, then up more, then down, like it's making like a little hump or a mountain. Like up - UP - up and then that's the peak. Then it goes down in a slope and then it comes back up again and down the up - UP - up thing again. Then it goes down a bit in a slope and then does the up - UP - up pattern one more time.",93,0.6
